"","15001181972.mzML","15001182033.mzML","15001182081.mzML","15001182147.mzML","15001237815.mzML","15001237871.mzML","15001237881.mzML","15001237912.mzML","15001237932.mzML","15001237942.mzML","15001237965.mzML","15001237970.mzML","15001238002.mzML","15001238074.mzML","15001238091.mzML","15001238101.mzML","15001238105.mzML","15001238112.mzML","15001238117.mzML","15001238123.mzML","15001238145.mzML","15001238153.mzML","15001238158.mzML","15001238160.mzML","15001238165.mzML","15001238182.mzML","15001238184.mzML","15001238201.mzML","15001238202.mzML","15001238211.mzML","15001238220.mzML","15001238222.mzML","15001238225.mzML","15001238232.mzML","15001238252.mzML","15001238257.mzML","15001238260.mzML","15001238262.mzML","15001238265.mzML","15001238277.mzML","15001238279.mzML","15001238282.mzML","15001238285.mzML","15001238286.mzML","15001238289.mzML","15001238290.mzML","15001238293.mzML","15001238299.mzML","15001238305.mzML","15001238367.mzML","15001238370.mzML","15001238387.mzML","15001238424.mzML","15001336415.mzML","15001336468.mzML","15001336476.mzML","15001336487.mzML","15001336488.mzML","15001336493.mzML","15001336511.mzML","15001336514.mzML","15001336515.mzML","15001336517.mzML","15001336534.mzML","15001336536.mzML","15001336542.mzML","15001336544.mzML","15001336546.mzML","15001336547.mzML","15001336569.mzML","15001336618.mzML","15001336624.mzML","15001336626.mzML","15001336656.mzML","15001336657.mzML","15001336664.mzML","15001336668.mzML","15001336698.mzML","15001336700.mzML","15001336727.mzML","15001336731.mzML","15001336756.mzML","15001336760.mzML","15001336766.mzML","15001336792.mzML","15001336812.mzML","15001336813.mzML","15001336838.mzML","15001336925.mzML","15001336942.mzML","15001336945.mzML","15001336951.mzML","15001336993.mzML","15001337040.mzML","15001337083.mzML","15001337114.mzML","15001337115.mzML","15001337117.mzML","15001337142.mzML","15001337187.mzML","control_129.mzML","control_130.mzML","control_131.mzML","control_132.mzML","control_133.mzML","control_134.mzML","control_135.mzML","control_136.mzML","control_137.mzML","control_138.mzML","control_139.mzML","control_140.mzML","control_141.mzML","control_142.mzML","control_143.mzML","control_144.mzML","control_145.mzML","control_146.mzML","control_147.mzML","control_148.mzML","control_149.mzML","control_150.mzML","control_151.mzML","control_152.mzML","control_153.mzML","control_154.mzML","control_155.mzML","control_156.mzML","control_157.mzML","control_158.mzML"
"P02042",22.5312133130412,24.0382435187501,23.6052529759436,24.408227751324,23.4729047334949,27.0299151886972,21.8079364010465,23.7891667517486,25.6224728134588,23.1693600233682,23.6025480025759,23.068915683338,21.2352929234588,21.9375879744585,23.2806679883101,21.6973771895868,21.411404335229,22.8267369982651,20.8046077401878,25.33326155862,24.2725121835353,24.4134936451768,22.8303338629663,23.5354097078232,21.4006603239232,22.4053245749892,23.2662941485222,22.8040754685633,23.4335678682218,22.7196074275822,24.5070277037071,25.314966528707,24.5043502134248,23.5663411761513,21.2793002649672,23.1476667133185,22.9636396058921,22.3927670627656,22.6231170271265,22.6788848529935,23.3157408065379,21.8835020026088,21.450414118712,21.892874432736,22.874834487875,22.9087475464395,23.5506044812957,22.1879571553071,22.3565464030539,24.5622901781901,24.340675690946,25.1568367114766,24.2980282964562,22.5720023235302,24.6592516401935,22.75547421313,21.9277301547748,22.5664716006218,23.2405651364931,23.1575723758589,22.4780027746602,22.7743988008973,23.4210398308365,23.3463217845884,24.6836680159923,22.2650781751985,23.4026246331063,24.9027368588071,23.0426339449437,22.9624356277347,27.0543660071391,23.9191590284802,22.7381154589672,26.2469065529137,22.2732597718192,23.6162037610585,24.2902592201901,23.6576804388254,23.5652004177535,22.4149703384905,23.1011447169912,25.4475357938435,23.7875937357709,22.4134392824882,22.1277503585599,22.997397879007,22.5067516326179,23.4444117254502,24.6648354777998,23.8599601180451,23.7315947725806,23.699769412203,22.1733930448129,24.6303023466437,25.8966926180156,24.609390798965,24.7514765349654,23.5035281877508,22.5169361700225,24.1657746375504,19.8063405164907,19.4310602847087,18.4700230591814,19.3255980731284,19.8503799163365,20.6646059594982,19.572360500723,20.026520470762,19.7561477703755,20.1279447133801,19.5341098251704,20.6339347963063,19.2915160757846,19.1675478551424,20.3862362639698,18.2218850088472,17.2785846682447,18.3601217830671,18.4815560588152,19.5555769787365,17.947296882963,18.4212743435756,17.8296429684917,19.4095613386243,19.1252202250407,18.80560140276,20.5121439031767,18.8715402956105,19.5655374176177,19.9603350177926
"P05090",24.1773471454376,24.2048991495826,24.9572099360516,25.3297569283992,25.4148944886167,24.2464279145894,24.713655427718,24.8844883211448,25.0244525350027,24.6050487862501,24.9799158479846,25.9157477459268,25.131031580608,25.7435216507303,24.9365218453404,24.5939788350924,25.3389543620175,25.1892024601178,25.4702401946953,24.7445740617799,24.8763678072112,25.3349982789499,24.3985630045684,24.3325072829351,24.9225802290493,24.5238839912749,25.0022780026,23.3671907632362,24.4714224368556,24.6695682772581,24.917054882279,24.6335063585806,25.0874887395818,24.7357542246892,25.5161867057331,24.5119818201171,24.9366918492916,24.6271479933787,24.6217877416822,24.1366181981697,25.2118909673801,25.6239910804329,23.7541333331354,24.4159386218637,25.2848303117145,24.4976631698758,24.3506511195119,24.9248472903932,23.9487312596965,24.8365406443275,25.0362209099554,24.0607754099599,24.8089651565813,24.1449617365853,24.3526046595673,24.16947364837,24.7506704962953,23.9495405255035,24.7222957828722,24.9846477489696,24.3806357114793,23.7813867301827,24.3271122327543,24.9640921060657,24.7164988067091,24.9297937747166,24.1563665843644,24.2909547970381,25.8498895375186,24.2752363375842,24.5984163775472,24.3667760269672,24.0126061264481,25.3818484054149,25.3258168116364,24.246790749178,25.0759747518241,25.2173888872059,23.8699512904955,24.7945636089253,24.6411834441,25.5118560243592,24.5456503216376,24.6639528324645,25.1024202847792,25.2632905512521,24.3356254672335,24.5023153967426,24.3468575264668,24.9750182450063,25.2805656239302,24.7900406936334,24.8407946318848,24.2025428096624,24.1386011684053,24.0351991423413,24.0758794631797,24.2865054492929,24.1459424046327,24.5970250140258,25.0507803036114,25.0741989669892,24.9504527545219,25.1661541928071,25.2648063723328,25.5173824897318,25.2365513303301,24.9518325983725,25.4904266322475,24.9805316747653,24.8105619270731,25.5096573511289,25.1084437373293,24.9671764685699,24.1582039459087,24.9062601299892,25.054862622965,25.393471636086,24.4999098594102,24.7827284211977,25.2230893232411,25.4770155965485,24.8429143422461,25.4444262599146,24.6412192823799,25.0809063117536,24.6021866387391,24.6661994013484,24.5081398039941,24.5609713549064
"P01861",20.6611882470837,18.4917235516523,21.5928587043051,21.352901866065,18.9092558707019,19.7090609201423,23.4094277116297,22.9317761221427,21.8765432504496,21.197186811064,22.570956919593,22.5836936281656,22.9061595529497,21.6461434565133,21.894403030696,21.8100022038815,22.1031268987247,20.026084231377,21.5894590467162,20.9108279590992,22.0195919159987,18.5163529343005,22.0424065075435,19.013704159374,21.4299898946063,22.421540190918,21.1908651638582,20.5205158640015,19.9890379040193,21.9688410650129,22.6985861954548,19.3320710868677,21.379607450845,20.0468287890913,17.1468390165201,22.2797141465881,21.427641494645,22.6281828527594,22.4400530016053,21.3294906102082,22.6819093408468,22.5552550830248,22.0892809074644,22.1475310181498,20.4331014706904,21.7854457629828,21.7692771271865,21.9457642285483,22.4874265570284,23.2211820403606,20.6370457191853,22.3640695809424,17.028219263338,21.5447105005065,23.1386744379249,23.2160012673604,22.6818996924882,22.3892375810259,21.9172673565605,22.1415393407716,21.8996819986979,22.8574275081029,21.6824905032739,23.4684378536766,22.0227538491978,23.1718372507593,21.6754378664647,20.8334156229053,20.0941871180002,23.1542833454614,16.6960957251552,21.0915432114753,21.2185426615202,19.8265237540645,23.678889042703,21.4189718223963,21.28133511852,21.6025225401513,21.020827042033,21.8335732450324,20.123447643385,20.1775102973001,20.7458699295176,20.3574426832697,19.9589459451934,22.3525744883648,21.8906476230771,21.6391123545527,20.6983224717757,21.3634233577873,22.1518647783671,23.5503863014036,23.2720411121769,20.9514617393637,22.2026118566539,20.8655600570765,21.6247371007379,21.0933806815168,22.7044241027701,22.6217584588164,23.4896561614407,22.7426618191303,21.0982841428158,23.5030757404181,22.9553443868835,18.7360050774651,19.7210801586606,18.7320138899544,17.9424107827052,21.4322478606334,21.5077751905307,20.097211844588,20.9025912151859,21.226639265978,19.6566610542498,20.5633039131084,19.828743245237,19.9954518083769,16.7007320315146,19.9120749071261,21.3182803167576,23.5097816477018,20.8734351755504,20.9858712536755,19.7764281166113,20.8671915493101,18.6967538356496,20.0438504767187,21.3024251773387,20.465313899922
"P01591",24.3348132465397,21.724417468058,24.1291381904563,24.5356455878306,23.1064257196867,23.9269758408945,24.3322051343447,25.3733289018662,24.7199138180221,24.8072483871565,24.7963891126205,26.4332330503085,24.96251867776,25.793874344754,26.1172922649007,26.0213966785799,25.6678073670922,24.5758425030963,25.6137655258694,25.2280412478903,23.0564458827619,25.023659951065,23.7405403613958,25.5173015038946,25.1414429844905,24.9467401467274,25.2477276376548,24.1522418200085,24.365715440273,25.8777830730476,24.8701487990524,23.7733078601488,26.1422050834744,24.8353447782066,21.9992258704148,24.8577452766141,25.8962018398902,26.871019998098,23.6660730277921,24.5219213559456,24.3579604097965,24.8230523065797,25.1497345622942,25.1382241386738,26.2491678620806,25.8898380421417,25.2025882435524,25.4553398891476,25.6228191922405,23.5788431249917,25.5573307071157,24.7184647297281,23.0232420031694,24.4650529284458,26.7384393859823,26.8778659009013,26.8138852881778,25.7842218658591,25.9212538440384,25.3010731613972,26.5378506470486,26.0338932803633,25.0416736881773,25.9659214680123,25.5022181399839,26.5659004562961,24.79327297796,25.048012013302,25.7496759181574,26.4660707342228,24.0636264748708,24.8307180918164,26.3642973941338,24.9257347039206,25.9370352105532,26.3971149925669,25.9778374981491,26.6855641034065,26.2675088120775,26.5128542489126,25.7413596909543,24.9385783387028,24.0454763910027,25.6251301268644,26.4127080925297,25.4060342060173,25.6170573425642,25.7861665107231,24.7249163941116,25.936717815362,25.4885793601699,24.6872853293296,24.951545476858,26.0092607166473,25.6954316855406,25.9775751574722,25.6691665384493,26.0232013863929,27.5958498961745,26.5693220810592,24.2009279315084,24.4650698728427,24.9985076228501,23.6660440882073,24.9366630075375,24.2555373550834,23.7794451460872,23.2781298153505,24.3915303465433,24.9113985713886,24.2736477899193,24.515339513132,24.4456806011612,24.2305623018147,24.8876874087328,25.187068396067,25.1735441707611,24.3301003597522,24.8771127880326,23.0575829437263,25.1088852462178,23.1839954312424,24.134034249329,25.1428904571851,24.4566271408378,23.9249956683638,24.8823082331661,25.4323515052709,25.2807492516778,24.5780287228512
"P00742",22.008345352013,21.5722127246556,21.1416210358779,21.5921508649703,21.8628645237672,20.4666484665787,21.0691822583073,20.6170222222083,20.9726791231784,21.568246778831,21.7051742170963,21.1161079859572,21.7689518965459,21.4104812679361,21.8689005308892,22.1710706388346,21.5537987153713,21.5409649403466,21.5271294209057,21.211207332679,21.4875962060149,21.8605440813798,21.7534030507579,21.343580180978,21.8321637628877,21.6965104159398,22.2267971436836,21.7731077279298,21.359661636552,21.4494553821805,22.0184681403778,20.146323048252,21.5188395539737,21.435602002301,21.6691797116329,20.1556793708309,20.97857947881,20.9053256681373,21.1663250520531,21.5105598221204,22.3140820001697,21.4644475340646,19.9876006608583,21.9401353428597,21.1179746767939,22.2305602496755,22.1637434858283,21.7805550656534,22.0605674710316,21.616641719308,21.5111572300718,21.3145781552533,21.657361413296,21.2455990106088,21.3751489656328,21.0436389158089,22.5339566768363,21.4182514369488,21.0195304627877,20.4790824619846,21.728743119957,21.0080570671248,21.0643717509519,21.374382687767,22.0416957433376,21.3448084331181,21.0482217696424,21.3265425004786,20.334383503459,21.19990324641,21.31620307423,21.8181229305995,21.4173835838052,20.4317771091389,20.4391500173474,21.6948317446722,21.1356734687517,21.6698696971457,21.7116195899968,21.6858729766326,20.9439406510607,20.7627345000066,20.8456172275559,21.0787153578282,21.7637037299858,20.5665693589807,21.2674379443013,21.2106393612181,21.0578397246814,21.0816053366593,20.6539814316894,21.156887618577,21.2659647638841,21.4939807483075,20.5940374222524,21.6731359961633,21.7027447504891,21.2049001642241,20.5980912211697,20.8132522939503,20.3937484470954,21.1954364918386,21.4731910493459,20.6781414704177,21.1415613552517,20.8291117548019,21.391105107422,20.948215783094,21.5638767143468,20.9383739879047,20.7733758794608,21.3906391017862,20.449890183711,20.6841808474368,21.1047321497,20.9209301052331,20.9008912716218,21.0046919599993,21.2134406740977,21.4255790929438,21.8308828543137,21.1865121786679,21.2131849283932,21.0457083435805,20.7910554692392,20.826137867028,21.1524036886064,20.6976953780654,20.9641592812485,21.414003444262
"P07996",20.1826625252696,19.2626495719943,21.0182939200776,22.4391851287446,19.7779834149865,21.573839694105,18.4771325318841,15.2841578925798,20.6248775416393,19.8608223755347,20.4941359282067,12.4454289144336,19.1480572081931,16.1214123028773,11.549719942519,19.4622920732774,14.0958533150265,18.6036799466942,18.206933551558,20.5843868172731,19.4352563870304,20.759292982556,20.5042913119089,18.8920302216533,21.9699383040018,21.8156573840852,19.2262614180853,14.5840654098488,19.1759076655212,20.5990861581783,19.0892779652099,17.5817616712851,20.558862929758,19.575114026834,13.8721380016522,20.6771467718485,19.0912539377885,23.540360192092,22.3551857315369,15.5129439291854,20.5764756738896,20.2266016385053,19.9750481674117,20.6854418531171,17.1406878024043,20.2169066275218,19.8770227963465,20.914761320265,21.3137404347831,20.5028055875566,17.9881531519673,20.5077715134496,17.3073570119913,20.407658007014,19.9492160755661,18.5152479244667,19.5196621652881,18.854101175487,21.2057341968314,18.6249102318927,20.4228687959361,18.0405129840983,21.2314787299275,16.621325969754,20.9790992804447,19.113082714586,21.1868615394274,19.7639951295832,16.366770698364,17.2542307976276,20.1445498345086,20.3609322574138,20.8454299425035,19.0427119266767,19.9958010961142,19.8026579563233,20.0090195474977,21.3917712728615,20.4480448006131,20.4003964590999,16.4485919832965,19.7130714750291,17.5817493896774,18.3513717060088,20.0692929396651,17.1046697973389,20.5606573070702,20.3701844206658,20.9485372713245,19.5473520855566,17.8193796057504,19.120402427386,19.6911052754798,19.6525573924256,19.2785100320633,20.9243087258931,18.9910958524561,20.2922297267348,17.0395027803784,19.4091566697878,19.0091590313058,18.7490637343862,17.964608967627,11.9578163180684,15.1000872158087,11.4783039289055,NA,13.3970152968694,NA,15.5206569203069,11.230626636657,13.6655256803991,15.4576745699846,16.9621054596938,14.6792026949225,15.017103741846,19.1505730136908,15.9245763023284,16.7599027432194,14.0689186451155,17.039556327365,11.7778729523786,12.701634323723,12.8542065743057,NA,13.4190109250644,15.3749489884803,16.2898422082447,20.7440388646329,20.3719366631782
"P33151",18.6064113579039,16.3067626214825,16.5801231023471,16.7264728334202,18.0519898423278,15.2339275571458,17.5891254582707,18.0156476420763,18.5460593615495,19.1843898990184,17.9346510255651,18.0572428385514,19.2503378845665,19.0080808735876,18.838109182376,17.8016516552397,19.1871248942575,18.4128098845952,19.0296072570749,17.4247326834869,18.5823439348297,18.3788900412874,15.6952241583165,16.2903592790483,16.1708639504119,17.8289039888828,19.1713928181786,15.4147760619628,15.5682231108497,18.745355259443,17.7134459905112,19.1334876795552,18.4526422283057,18.1350261485522,17.821497036155,17.5192694362566,17.7854179840654,19.4810851586656,16.1771734615028,18.0862854265866,17.6553711866315,19.0283269802999,17.2301100570479,18.294711605451,18.7005759262039,18.2156216297938,18.3681400630684,18.2247967429798,18.3169768103754,17.4335458329948,18.8745157863735,18.0534760295093,19.4256081646532,17.624337831277,19.0816717101606,18.987723664631,18.7392565093986,18.2152680250458,16.5789919136143,18.984115148754,19.5926143416682,18.3723722285406,18.3124125424367,19.1478973968632,17.4824898747033,18.9801843821769,18.0249994785465,17.6960372285214,18.1175039057682,18.5963227382709,18.6144166806428,17.8947061139787,18.6373741775044,18.3563563221336,19.2870666290212,19.0999086855053,17.9988321917964,18.0884780184805,18.9035137835492,18.5344487983768,18.9272138940587,18.3739195298094,18.9718733686127,18.7821580084445,18.591056381577,19.3195110275874,18.3526733290268,18.2835383109278,17.767461930416,19.8163235470072,17.986699404974,18.063508840723,18.5005528791195,19.2994810472759,18.2924297553785,19.2711861492093,19.5350514951356,19.3370764505523,18.4951203479738,18.6957945202877,15.70576809258,17.9115062154052,17.374898706041,16.6577249877546,17.5701533707383,18.0446171750779,18.2370203854032,17.7000537141542,16.8055043769868,16.3302716234546,16.8570627435482,17.1678667620728,17.494001606004,16.5180881861936,17.4435669937546,17.9815456538015,17.3759935059682,19.10610768157,18.3849984489794,18.0204755822349,18.4562179125647,18.2824545561993,18.2661956041563,17.1443199719597,17.9873266400237,16.4343979018563,17.9661069952266,18.2472175218341,17.9722277378201,18.4903915022464
"P43251",19.2010266795239,19.9811933432308,20.4466257716959,20.8454792545809,19.714640353095,20.7349821106095,20.3033171025026,19.9352073586127,21.1745369688669,20.0808216905035,20.4837370666325,19.6115125086821,20.41235420871,20.0011464622535,19.7197136795443,20.5388566462635,20.2915304646764,20.4947829417673,21.1726239329628,20.9019143939708,19.5690443463031,20.8743352779362,20.7685603276745,20.0634050882653,21.3045646715488,20.7801102308448,19.918485860829,21.6495144201717,19.7934177218035,20.0714660287873,19.4565648596365,19.7537400465322,20.56482659938,20.9609878831274,19.6024939057135,20.1474378561828,20.5136587884526,21.4554027299817,20.7094758728133,20.6466743691832,19.3673417989707,20.7613097707886,20.1508566832799,20.961480712076,20.1173942746902,20.363161578431,20.1296636164298,20.743721245786,20.3142442320024,19.5392517109997,20.7724511863019,19.8715344601188,18.9829155272097,20.1983474356105,20.1026165121632,20.6153686694065,20.4278928553587,20.2759973730738,20.4047929409676,20.5592631804043,20.7096307657384,20.4955574138014,19.5665504070581,20.7567682093127,20.657003314154,20.6140924276768,20.2818777446084,20.3276994453928,19.6016911852923,20.5522721734619,21.0240064006849,20.630471642845,20.6172328418257,20.1527482875221,20.1422085431,20.9405574242381,20.7386575987948,21.3298620188643,20.6134177307092,20.6915480171767,20.4807132971663,20.6191771984947,20.0849661324362,20.4370745935712,20.6249048430482,20.5490443215965,20.969779900605,20.684142656855,21.0465400001892,20.9764698685861,19.6575512496179,20.3637179164058,20.2682902413542,20.730975139989,20.3168344809659,21.0852143896275,21.1795390896252,21.2887278259352,20.4228265113567,19.1351330949138,21.3282026664564,20.9105237939802,20.4663010482715,19.827892195324,20.5497414327661,20.3256481361602,20.7480598187954,20.1837505829496,21.11574347491,20.5234258470533,20.5363426559768,20.6098545184345,20.486588372517,20.0332581744523,20.5903902315901,20.6512172778665,20.9636263779142,21.1127269816755,21.2389839790473,20.7254060355833,20.0995684370204,21.1445052739606,21.0921184870895,21.626408878574,19.5847116135475,21.229442455488,20.6916664289558,20.5476232026561,21.5510190495948,20.9575006263639
"P02760",25.4857821487051,25.3229381736803,25.7145530488317,26.0535033539082,25.8413911062813,25.5731460414225,25.4287661404096,25.3826994815711,25.5270096894077,26.1480656515006,25.6110392103492,24.8868235224396,25.6228395188858,26.8072027830968,25.4906539478263,26.2723508574896,27.0181899891783,26.7366899140357,27.0604058483101,26.100821278558,25.8368021922112,25.7455118462386,26.1614511531973,25.8921566379513,26.1311828126189,25.3981423132293,26.2477595037664,26.815795463884,25.7182684251905,25.615124452254,26.4494610245595,25.0293517711893,25.5913890307846,24.7507356051318,25.8958851291611,25.4085221662697,25.3719697545608,25.8014221143925,25.5698245569818,25.9834424815312,25.5688300969911,25.4458528315794,25.2058384319251,25.8749055751264,25.5832873347707,26.2902859414841,26.2406734353697,25.928537802372,25.9102080157745,26.0291490285864,26.3290299799315,26.4500523444272,25.493023509903,25.5998769842453,25.7505803407473,25.3236205117905,26.6003832249239,26.1263615054429,25.3822144956697,25.6111536087615,25.2902807379025,25.3361895810497,25.477114937824,25.6154832638669,26.4706141942394,25.6524800176882,25.4845508993643,25.3129748841131,25.8601683786806,25.4697990410818,25.901804621692,25.8224778619778,25.7881834318571,25.4179887106705,25.5671198315542,25.6838205869803,25.861878427417,26.1708401174703,25.6508052472284,25.9211998078512,26.2359735954374,25.7934450494309,25.6205114855928,25.9499257137224,26.378665817304,25.3792021138559,25.8390609317839,25.8620668254145,25.2661997684613,26.0679033647102,25.4107688584554,25.7437142411162,25.9519871170528,26.0551817975715,26.1204786836382,26.1146308674905,25.3993406473386,26.1702553231871,26.3877806999609,25.9897242465468,25.4661598763457,25.6507864062253,25.3680396006051,24.6836151209499,25.0858006530725,24.9313985016227,24.9702847113079,24.7453996192203,25.6160852740935,24.8684735882854,25.1460903721115,25.3050437582304,24.9494280482409,24.9868130820573,25.3211859020611,26.3761237991152,26.2497477152985,25.8389584433727,25.8093424580097,25.0620892997329,25.4311040124248,26.0026766611671,26.070854850761,25.7596768151449,25.1979752377538,25.6305222123153,25.4493328061264,25.4877308805932,26.1365906637914,25.4495864610361
"P03951",20.8598230551531,20.4084612926135,20.554351083269,20.4795750341451,20.4911049230626,20.1039888769782,21.1907411264935,21.1965805159022,21.1817721045249,20.5274447426865,20.8236875462817,20.6945303097748,21.0811874580206,21.3058004216805,21.0557355502606,21.4555529849908,20.8995370420212,21.4642352244786,20.9492637604653,20.7476402491049,20.310202039675,20.9719059026108,20.2482112315731,21.3079650946552,21.2467663987742,21.1597364768343,20.8072179584009,20.0331847625277,20.3735015727853,20.9338475249881,19.8256835035116,20.6896909184828,21.3856274625695,20.5156345894102,20.8419021327209,20.6529061399308,20.611375173587,20.7722449739615,20.8265514353887,19.9188552322417,20.6704219926847,20.3963156596859,20.6032684663361,20.9154718247989,20.757922616523,21.5972651294031,21.4016277106936,20.9458540113157,20.6438560136645,20.0110422595568,21.7552665785561,19.7172095089872,19.6760674313194,20.2344509583683,19.9373289163229,20.4867468532993,19.5615225221752,19.9536296638583,20.4600529738272,20.0029602906535,21.5291966112198,20.1067014578723,20.3452224378566,20.923088129761,20.1591944467244,20.2823978809306,20.1879988538899,20.4651443759913,20.3478246311424,20.3369423429817,20.9900315784841,20.9788092450133,21.4832063957194,20.7049053223743,19.8760686426491,21.4319431032866,21.0578238630897,21.3143554376924,21.4987530546855,21.2115410809898,20.312308544366,20.996447972781,20.430902200765,20.4208510976177,21.1513373119515,20.1504362652234,20.8450530782537,21.4719311716317,20.6686717323303,21.3119805235021,21.2291767368726,21.3080376112656,21.1824463671248,21.3974172723413,20.8325165039835,21.3204860222018,21.3336341814618,21.2397136008263,20.6851991183763,20.4311251869802,19.9330631483022,20.3280289539082,20.6176423318227,20.329651611316,20.1489128351375,20.3152908858709,20.6845181822127,20.2328298314429,19.8230985788912,20.1324339593897,19.9099083734258,20.573901577329,19.5859252822387,20.3918964788791,20.7464132848607,20.0341400356121,19.0710583654213,20.2839428140726,20.3422104482987,20.0716886039131,20.4077540473938,19.9419747625386,20.3269226212151,19.3944757785209,20.3461921000092,20.1953147695398,20.0027628338532,19.9703103957592,20.5068557252476,20.4245297427594
"Q15582",19.8175041283831,19.8215107072037,18.5589157923671,19.9233765270238,19.6923898926973,18.6332599148903,19.2252555523409,18.5072298931716,20.2247419718105,19.8757577492014,19.6324946201056,18.7062744246485,17.7182913810299,19.1020152575511,18.1213027154279,19.4034431560837,18.3973517550375,18.6481891383733,19.2936366638116,19.0520457944166,19.3900816910711,20.079579313839,19.6082095132138,19.8195992406791,20.0427509560333,19.4258784891578,19.5879662703495,18.8551242719387,19.1140485780312,19.3524799298839,19.3010445452768,19.0498509418895,19.6757189846052,18.8392149237579,18.8741897560233,20.1054788762659,18.8168174218513,19.6552120518142,19.4408476794683,19.7102599261323,19.0596865659688,17.6734167435943,20.100049640425,20.0030849573851,19.6482710275423,19.584073879387,19.757886003532,19.032007241201,19.3222166666717,19.2372436708074,19.5581022782986,19.1689192082426,18.1117077717397,18.5550543445862,20.8209720197053,19.596993286702,19.9679235783003,19.7512213857888,18.8548252945663,18.8266366172979,19.6279937015807,19.4287103058609,18.8521724976946,18.9362185487997,19.2216097764739,18.9928235747853,18.8579894969759,18.3217288564277,17.8157629090394,19.4167631038928,19.3568585650201,19.5480043748968,19.79422594038,18.5371397057977,18.4064861314622,20.4760640449932,19.8068903565243,19.9785678882963,19.7749555205148,19.9948006184796,19.2427797216669,18.6374688530311,18.7646313806708,19.3860748755494,20.0337434596837,19.0747780636984,18.8432015602919,18.8827715742587,18.6070280588646,19.5948920548181,18.7699368008731,19.4506699997271,19.0990231017241,19.1141746838929,19.31727845459,19.5331565872555,20.3887136726504,19.7430592302376,19.5612766442282,18.6081944581143,19.3525118272266,19.5395166681658,18.4063319134113,18.0025370573589,18.8279955271237,18.6233970676038,18.5317178013744,18.3886181429508,19.3266969743184,18.6241750218492,17.9469927175469,19.1032103178278,18.5092569684742,18.4494682790143,18.3102059901008,19.2076354294648,18.9676225491944,19.1537068890779,18.9725076142199,18.5024998096085,18.9491240646232,19.3646574927413,19.0224150639853,19.3578450051117,17.4674313794827,18.7694750714589,18.5074454739236,18.6680237515801,19.0213427583311,18.7253810373487
"P00488",20.9106785924716,21.1431437091056,22.3300445406183,21.6444033485571,21.2234645263488,20.8414533988154,21.1319837795173,20.8206558617901,20.2598789742322,19.8728741387622,21.4757223003609,20.9284869298862,21.6637243461746,21.6592284659678,19.9656472643931,21.2249902621136,18.6170537991699,22.9077314603327,20.5758400108389,20.7109994275196,21.7093993877726,22.3261041128356,22.1268840373991,21.5120872244153,21.5019736942393,20.1089275397607,19.9938761337077,18.8259222678807,21.8118981271313,20.3913014961428,21.2745198876499,20.8891362852882,21.2817905465656,21.1132613113405,20.0697384642631,20.8961858904959,21.1795583451049,20.7280448893529,20.7372281946526,20.6959423278046,20.6216159478362,21.9959363516704,20.2482280281613,21.1533088275605,20.9646078114019,21.2001778244293,20.8822792164573,20.8043396592958,21.2354577164385,21.6364659798644,20.6066013041604,21.4337149139281,19.9722764353908,20.358769228819,19.1576682776188,20.73683584462,19.484488459896,19.4951635919646,20.8766544558754,21.4582874491517,20.5143326522426,20.4749254722077,19.8542299850721,20.6329000856092,20.3830166659838,20.6052375100947,19.8191017943624,18.865901783215,22.2417599043383,20.6353518176768,20.3493979739065,20.960597401244,20.5589433436659,22.0931465629144,21.1226878579569,20.226825860225,20.7379235633741,21.6476683380961,20.1190372333086,20.8038338488814,21.3143132801262,21.8743416575067,21.2552127388157,20.267520642085,21.1003979890442,20.7180102827451,20.9369619454479,20.629788914826,19.6397556287334,21.1700337209558,21.5092733049077,21.0202589102435,20.9471613351822,19.5685185903705,21.7059566468425,19.9789260898859,20.3553390509722,20.8838387601011,22.3893339625976,20.4762108283705,22.4288378150038,22.5245849947023,21.5632824041951,18.2938827367964,20.8208199859165,21.159195678842,21.7548750684012,20.8962494652477,21.4820725614042,22.4869424018561,21.919358444116,22.5300198906802,20.9055737175303,21.2596219062816,21.5055140495633,22.4733724392201,22.1331509943624,22.3197170435155,21.6299126387996,21.5356132218711,21.1198968192621,23.0221269960525,22.1866383934921,22.1911586403226,20.4677386713387,21.3798846612539,21.0962311642057,21.7202046720889,21.6546327510385,21.6623871801408
